NAICS,NAICS_TITLE,I_GROUP,OCC_TITLE,TOT_EMP,PCT_TOTAL,A_MEAN,A_MEDIAN,IDS,PARENTS
335000,"Electrical Equipment, Appliance, and Component Manufacturing",3-digit,Machine Feeders and Offbearers,450.0,0.12,39070.0,37950.0,335,31-33
335000,"Electrical Equipment, Appliance, and Component Manufacturing",3-digit,"Packers and Packagers, Hand",1500.0,0.4,35080.0,32330.0,335,31-33
335000,"Electrical Equipment, Appliance, and Component Manufacturing",3-digit,Stockers and Order Fillers,2590.0,0.69,39360.0,37670.0,335,31-33
335000,"Electrical Equipment, Appliance, and Component Manufacturing",3-digit,"Tank Car, Truck, and Ship Loaders",40.0,0.01,61230.0,54100.0,335,31-33
335000,"Electrical Equipment, Appliance, and Component Manufacturing",3-digit,"Material Moving Workers, All Other",70.0,0.02,41420.0,38260.0,335,31-33
336000,Transportation Equipment Manufacturing,3-digit,All Occupations,1608480.0,100.0,64210.0,51540.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Management Occupations,77810.0,4.84,140770.0,127580.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Chief Executives,1070.0,0.07,267220.0,208000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,General and Operations Managers,16140.0,1.0,143830.0,127990.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Marketing Managers,1360.0,0.08,153090.0,151440.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Sales Managers,2980.0,0.19,145940.0,131710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Public Relations Managers,130.0,0.01,154480.0,151300.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Administrative Services Managers,1110.0,0.07,131100.0,124680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Facilities Managers,1660.0,0.1,121350.0,121190.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer and Information Systems Managers,3740.0,0.23,164170.0,161700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Financial Managers,3990.0,0.25,146610.0,131140.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Industrial Production Managers,19730.0,1.23,118830.0,119400.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Purchasing Managers,3610.0,0.22,130400.0,126720.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Transportation, Storage, and Distribution Managers",1820.0,0.11,125670.0,119750.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Compensation and Benefits Managers,90.0,0.01,144630.0,151300.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Human Resources Managers,2270.0,0.14,129910.0,121320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Training and Development Managers,380.0,0.02,128030.0,119680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Construction Managers,280.0,0.02,,,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Architectural and Engineering Managers,13110.0,0.82,156090.0,154560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Natural Sciences Managers,70.0,0.0,211250.0,206380.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Managers, All Other",4150.0,0.26,152140.0,150720.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Business and Financial Operations Occupations,91400.0,5.68,88980.0,80330.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Buyers and Purchasing Agents,21060.0,1.31,79720.0,76600.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Compliance Officers,1340.0,0.08,88750.0,80920.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Cost Estimators,3440.0,0.21,82470.0,79450.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Human Resources Specialists,7940.0,0.49,79390.0,76600.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Labor Relations Specialists,440.0,0.03,101600.0,97070.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Logisticians,11940.0,0.74,86070.0,79830.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Project Management Specialists,8700.0,0.54,108240.0,102440.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Management Analysts,6440.0,0.4,108030.0,101760.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Meeting, Convention, and Event Planners",130.0,0.01,73480.0,75700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Compensation, Benefits, and Job Analysis Specialists",560.0,0.03,87400.0,80680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Training and Development Specialists,3270.0,0.2,75030.0,73790.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Market Research Analysts and Marketing Specialists,2970.0,0.18,96770.0,89170.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Business Operations Specialists, All Other",9430.0,0.59,95310.0,94810.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Accountants and Auditors,7880.0,0.49,83910.0,77710.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Budget Analysts,820.0,0.05,92050.0,80950.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Credit Analysts,60.0,0.0,69270.0,60490.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Financial and Investment Analysts,4570.0,0.28,96680.0,97910.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Financial Risk Specialists,60.0,0.0,112750.0,103830.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Financial Specialists, All Other",330.0,0.02,91210.0,81410.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer and Mathematical Occupations,50600.0,3.15,115600.0,102930.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Systems Analysts,10440.0,0.65,124150.0,124200.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Information Security Analysts,2470.0,0.15,114830.0,102930.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Network Support Specialists,630.0,0.04,75160.0,70130.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer User Support Specialists,2580.0,0.16,60690.0,60360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Network Architects,1280.0,0.08,134910.0,131690.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Database Administrators,480.0,0.03,97880.0,98320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Database Architects,80.0,0.01,121000.0,124950.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Network and Computer Systems Administrators,2870.0,0.18,92320.0,89520.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Programmers,1190.0,0.07,101030.0,98320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Software Developers,22810.0,1.42,126160.0,124480.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Software Quality Assurance Analysts and Testers,1580.0,0.1,103380.0,102600.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Web Developers,260.0,0.02,69350.0,62770.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Web and Digital Interface Designers,250.0,0.02,79750.0,80220.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Computer Occupations, All Other",1200.0,0.07,89190.0,77750.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Operations Research Analysts,1700.0,0.11,102680.0,101000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Statisticians,70.0,0.0,116040.0,108100.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Data Scientists,640.0,0.04,111750.0,102930.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Architecture and Engineering Occupations,166010.0,10.32,98700.0,96630.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Aerospace Engineers,18730.0,1.16,123100.0,126730.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Chemical Engineers,,,85490.0,77760.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Civil Engineers,1170.0,0.07,119960.0,120700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Computer Hardware Engineers,1430.0,0.09,125790.0,121110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Electrical Engineers,11380.0,0.71,115490.0,102110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Electronics Engineers, Except Computer",7720.0,0.48,120670.0,107900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Environmental Engineers,490.0,0.03,109410.0,102080.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1180.0,0.07,106830.0,100290.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Industrial Engineers,47970.0,2.98,97520.0,97090.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Marine Engineers and Naval Architects,2570.0,0.16,94230.0,80140.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Materials Engineers,3330.0,0.21,111110.0,102080.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Mechanical Engineers,28760.0,1.79,98470.0,97000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Engineers, All Other",10440.0,0.65,113280.0,102080.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Electrical and Electronics Drafters,430.0,0.03,64210.0,62230.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Mechanical Drafters,3080.0,0.19,66790.0,60430.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Drafters, All Other",580.0,0.04,58450.0,60360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Aerospace Engineering and Operations Technologists and Technicians,4430.0,0.28,76910.0,77520.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Civil Engineering Technologists and Technicians,50.0,0.0,63830.0,62530.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Electrical and Electronic Engineering Technologists and Technicians,3320.0,0.21,68700.0,62230.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Electro-Mechanical and Mechatronics Technologists and Technicians,560.0,0.03,67950.0,60910.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Environmental Engineering Technologists and Technicians,210.0,0.01,73680.0,78270.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Industrial Engineering Technologists and Technicians,8590.0,0.53,60870.0,60220.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Mechanical Engineering Technologists and Technicians,3810.0,0.24,59960.0,60150.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Calibration Technologists and Technicians,460.0,0.03,68320.0,65040.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Engineering Technologists and Technicians, Except Drafters, All Other",4460.0,0.28,63660.0,60520.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Life, Physical, and Social Science Occupations",6020.0,0.37,86450.0,75530.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Chemists,180.0,0.01,94220.0,81940.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Materials Scientists,270.0,0.02,115360.0,120640.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Environmental Scientists and Specialists, Including Health",90.0,0.01,110460.0,100620.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Physical Scientists, All Other",590.0,0.04,194150.0,192050.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Chemical Technicians,450.0,0.03,54900.0,49900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Environmental Science and Protection Technicians, Including Health",,,64030.0,61070.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Life, Physical, and Social Science Technicians, All Other",100.0,0.01,48800.0,46640.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Occupational Health and Safety Specialists,2870.0,0.18,80970.0,78340.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Occupational Health and Safety Technicians,1230.0,0.08,50410.0,49330.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Legal Occupations,620.0,0.04,174410.0,162820.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Lawyers,460.0,0.03,204620.0,206800.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Paralegals and Legal Assistants,150.0,0.01,85560.0,77010.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Arts, Design, Entertainment, Sports, and Media Occupations",4630.0,0.29,80860.0,77030.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Fine Artists, Including Painters, Sculptors, and Illustrators",30.0,0.0,75380.0,77680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Special Effects Artists and Animators,140.0,0.01,100680.0,101880.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Commercial and Industrial Designers,1450.0,0.09,80920.0,77030.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Graphic Designers,700.0,0.04,65750.0,60360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Designers, All Other",,,69350.0,60940.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Public Relations Specialists,480.0,0.03,92300.0,81560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Editors,240.0,0.02,,,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Technical Writers,1140.0,0.07,80020.0,78460.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Writers and Authors,30.0,0.0,,,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Interpreters and Translators,70.0,0.0,54850.0,49350.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Media and Communication Workers, All Other",40.0,0.0,107980.0,103230.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Audio and Video Technicians,30.0,0.0,89240.0,79470.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Photographers,60.0,0.0,77940.0,77950.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Healthcare Practitioners and Technical Occupations,550.0,0.03,109880.0,79100.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Registered Nurses,380.0,0.02,82830.0,78070.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Physicians, All Other",70.0,0.0,237340.0,208000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Healthcare Support Occupations,40.0,0.0,42300.0,41950.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Medical Assistants,30.0,0.0,40700.0,41870.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Protective Service Occupations,2770.0,0.17,63500.0,61790.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Firefighting and Prevention Workers,60.0,0.0,83020.0,85190.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Security Workers,40.0,0.0,87770.0,95860.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"First-Line Supervisors of Protective Service Workers, All Other",210.0,0.01,100770.0,100200.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Firefighters,350.0,0.02,63260.0,61790.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Fire Inspectors and Investigators,120.0,0.01,79720.0,82500.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Private Detectives and Investigators,130.0,0.01,90740.0,92480.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Security Guards,1610.0,0.1,48710.0,46210.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Protective Service Workers, All Other",250.0,0.02,97530.0,99790.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Food Preparation and Serving Related Occupations,80.0,0.01,46270.0,45460.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Building and Grounds Cleaning and Maintenance Occupations,3630.0,0.23,35260.0,35190.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Housekeeping and Janitorial Workers,50.0,0.0,65910.0,74270.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3440.0,0.21,34790.0,34750.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Landscaping and Groundskeeping Workers,100.0,0.01,35550.0,31060.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Sales and Related Occupations,16390.0,1.02,80410.0,75030.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Retail Sales Workers,150.0,0.01,69020.0,58320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Non-Retail Sales Workers,470.0,0.03,103060.0,98720.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Counter and Rental Clerks,60.0,0.0,50690.0,41700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Parts Salespersons,520.0,0.03,43400.0,40080.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Retail Salespersons,490.0,0.03,42800.0,37750.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",780.0,0.05,81100.0,63900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1290.0,0.08,107600.0,101820.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",11400.0,0.71,77930.0,65930.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Sales Engineers,1030.0,0.06,107000.0,103160.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Sales and Related Workers, All Other",170.0,0.01,62250.0,47050.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Office and Administrative Support Occupations,80590.0,5.01,50670.0,47260.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Office and Administrative Support Workers,5120.0,0.32,73070.0,71040.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Bill and Account Collectors,60.0,0.0,54930.0,54740.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Billing and Posting Clerks,610.0,0.04,49140.0,47440.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Bookkeeping, Accounting, and Auditing Clerks",6440.0,0.4,46350.0,46700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Payroll and Timekeeping Clerks,840.0,0.05,51350.0,48910.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Procurement Clerks,1340.0,0.08,50670.0,48780.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Customer Service Representatives,6300.0,0.39,49550.0,47020.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,File Clerks,220.0,0.01,45530.0,39590.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Order Clerks,730.0,0.05,42990.0,39190.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Human Resources Assistants, Except Payroll and Timekeeping",730.0,0.05,47720.0,47530.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Receptionists and Information Clerks,810.0,0.05,35950.0,35900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Information and Record Clerks, All Other",110.0,0.01,48070.0,46960.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Dispatchers, Except Police, Fire, and Ambulance",310.0,0.02,66630.0,61590.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Production, Planning, and Expediting Clerks",18190.0,1.13,56850.0,58480.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Shipping, Receiving, and Inventory Clerks",20020.0,1.24,44620.0,38060.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",500.0,0.03,56530.0,47530.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Executive Secretaries and Executive Administrative Assistants,2300.0,0.14,71240.0,70350.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",5840.0,0.36,46700.0,46660.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Data Entry Keyers,450.0,0.03,40280.0,37770.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Mail Clerks and Mail Machine Operators, Except Postal Service",30.0,0.0,55520.0,59160.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Office Clerks, General",9240.0,0.57,42250.0,38320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Office Machine Operators, Except Computer",40.0,0.0,46750.0,46230.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Office and Administrative Support Workers, All Other",240.0,0.01,53340.0,47560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Construction and Extraction Occupations,40050.0,2.49,61800.0,61670.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Construction Trades and Extraction Workers,2060.0,0.13,76020.0,77030.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Boilermakers,,,58050.0,60110.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Carpenters,3870.0,0.24,52410.0,48320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Construction Laborers,430.0,0.03,37570.0,27760.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Operating Engineers and Other Construction Equipment Operators,240.0,0.02,53200.0,38140.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Electricians,16830.0,1.05,66590.0,73560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Insulation Workers, Mechanical",,,52200.0,50690.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Painters, Construction and Maintenance",1710.0,0.11,50140.0,47020.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Pipelayers,,,60200.0,64980.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Plumbers, Pipefitters, and Steamfitters",7140.0,0.44,63300.0,62210.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Sheet Metal Workers,5250.0,0.33,57400.0,59880.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Structural Iron and Steel Workers,280.0,0.02,45770.0,48060.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Helpers--Carpenters,,,41140.0,43890.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Helpers--Electricians,240.0,0.01,45580.0,35280.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",220.0,0.01,31890.0,30000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Helpers, Construction Trades, All Other",240.0,0.01,27390.0,28560.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Construction and Building Inspectors,180.0,0.01,72150.0,79330.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Hazardous Materials Removal Workers,80.0,0.0,68150.0,72810.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Miscellaneous Construction and Related Workers,30.0,0.0,59050.0,61650.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Installation, Maintenance, and Repair Occupations",96720.0,6.01,61930.0,60400.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"First-Line Supervisors of Mechanics, Installers, and Repairers",6210.0,0.39,83890.0,79310.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Avionics Technicians,6020.0,0.37,80980.0,78700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Electrical and Electronics Installers and Repairers, Transportation Equipment",1000.0,0.06,52360.0,50770.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",1250.0,0.08,69120.0,62650.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Electronic Equipment Installers and Repairers, Motor Vehicles",870.0,0.05,40210.0,37130.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Aircraft Mechanics and Service Technicians,16590.0,1.03,67260.0,64900.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Automotive Body and Related Repairers,1140.0,0.07,53460.0,59770.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Automotive Service Technicians and Mechanics,2210.0,0.14,46680.0,44150.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Bus and Truck Mechanics and Diesel Engine Specialists,1780.0,0.11,53410.0,48010.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Mobile Heavy Equipment Mechanics, Except Engines",,,59880.0,60400.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Rail Car Repairers,,,42940.0,40360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Motorboat Mechanics and Service Technicians,2020.0,0.13,46920.0,47120.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Motorcycle Mechanics,120.0,0.01,44920.0,36780.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Outdoor Power Equipment and Other Small Engine Mechanics,50.0,0.0,37840.0,29100.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Bicycle Repairers,,,31140.0,29240.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Recreational Vehicle Service Technicians,620.0,0.04,54170.0,47410.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1100.0,0.07,73330.0,76680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Industrial Machinery Mechanics,22770.0,1.42,61380.0,60460.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Maintenance Workers, Machinery",4500.0,0.28,52900.0,50310.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Millwrights,3410.0,0.21,74720.0,76500.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Precision Instrument and Equipment Repairers, All Other",30.0,0.0,79790.0,79370.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Maintenance and Repair Workers, General",18320.0,1.14,53420.0,48320.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Riggers,2450.0,0.15,52240.0,50700.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Helpers--Installation, Maintenance, and Repair Workers",730.0,0.05,34660.0,36360.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Installation, Maintenance, and Repair Workers, All Other",1120.0,0.07,51470.0,47410.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Production Occupations,894500.0,55.61,48410.0,46680.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,First-Line Supervisors of Production and Operating Workers,53430.0,3.32,72780.0,73000.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",28520.0,1.77,57180.0,58010.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Coil Winders, Tapers, and Finishers",150.0,0.01,39040.0,37460.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",22960.0,1.43,42920.0,37920.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Engine and Other Machine Assemblers,30510.0,1.9,50980.0,56690.0,336,31-33
336000,Transportation Equipment Manufacturing,3-digit,Structural Metal Fabricators and Fitters,9160.0,0.57,51090.0,48620.0,336,31-33
