AREA_TITLE,PRIM_STATE,OCC_TITLE,TOT_EMP,LOC_QUOTIENT,RPP_ADJUSTED_A_MEAN,RPP_ADJUSTED_A_MEDIAN
Delaware,DE,Sales Managers,930.0,0.67,190546.39270247857,172497.10781453154
District of Columbia,DC,Sales Managers,,,126358.17059251737,116625.17637120184
Florida,FL,Sales Managers,24200.0,0.87,125170.06802721087,102612.63925860198
Georgia,GA,Sales Managers,15090.0,1.07,146872.1289568195,132694.39572371167
Hawaii,HI,Sales Managers,1550.0,0.88,108384.04267533362,90994.19749706342
Idaho,ID,Sales Managers,1710.0,0.7,113602.68479776848,100461.99442119944
Illinois,IL,Sales Managers,30290.0,1.67,140476.47221236146,126730.56443024494
Indiana,IN,Sales Managers,7330.0,0.76,132528.1716719685,110033.96775758883
Iowa,IA,Sales Managers,2350.0,0.49,136946.23079671312,116101.7327617006
Kansas,KS,Sales Managers,3500.0,0.81,159296.59817677195,140077.00999374705
Kentucky,KY,Sales Managers,5560.0,0.94,124276.28921502626,111395.35927471839
Louisiana,LA,Sales Managers,3410.0,0.59,124643.93706998555,109020.99127919716
Maine,ME,Sales Managers,1060.0,0.56,123584.1777686333,103430.893472558
Maryland,MD,Sales Managers,6450.0,0.79,132485.4315920281,120680.0787023526
Massachusetts,MA,Sales Managers,19770.0,1.81,142799.49321946412,123898.45619633052
Michigan,MI,Sales Managers,12020.0,0.92,142902.61317942134,133926.7715616479
Minnesota,MN,Sales Managers,8900.0,1.01,143950.092966075,128658.95166780122
Mississippi,MS,Sales Managers,1220.0,0.35,104305.95489659472,88705.67314465191
Missouri,MO,Sales Managers,4770.0,0.54,146986.59016322184,137184.58629458174
Montana,MT,Sales Managers,340.0,0.22,143490.55882577787,130396.32181899594
Nebraska,NE,Sales Managers,2820.0,0.91,121339.27695610946,108456.58357947052
Nevada,NV,Sales Managers,3900.0,0.94,119904.12693760922,104152.0571889097
New Hampshire,NH,Sales Managers,1790.0,0.87,148736.70861379374,147195.39557116377
New Jersey,NJ,Sales Managers,14310.0,1.15,164272.81643278123,150514.67016196297
New Mexico,NM,Sales Managers,1150.0,0.46,111036.9604146507,103773.89969635289
New York,NY,Sales Managers,27180.0,0.97,178605.34774985389,173774.47399181765
North Carolina,NC,Sales Managers,7820.0,0.55,142721.6033260487,129278.8230904536
North Dakota,ND,Sales Managers,390.0,0.3,139578.279529763,131367.7924986005
Ohio,OH,Sales Managers,14460.0,0.86,154760.4884327107,137617.75489676505
Oklahoma,OK,Sales Managers,2750.0,0.55,128659.89431587809,111909.95801437923
Oregon,OR,Sales Managers,5620.0,0.96,120283.01886792453,105452.67489711934
Pennsylvania,PA,Sales Managers,13140.0,0.73,140509.074306586,132000.2905438358
Rhode Island,RI,Sales Managers,510.0,0.35,149319.67124790614,147811.0948933711
South Carolina,SC,Sales Managers,4360.0,0.66,137032.64918403723,127736.33035552282
South Dakota,SD,Sales Managers,410.0,0.3,148268.93851154225,139516.5673843833
Tennessee,TN,Sales Managers,8730.0,0.91,139993.83626477644,130957.36016025711
Texas,TX,Sales Managers,,,135317.04940001218,127682.68664595643
Utah,UT,Sales Managers,5130.0,1.02,129968.70771312586,110495.60216508796
Vermont,VT,Sales Managers,690.0,0.75,116561.92986012567,102574.4982769106
Virginia,VA,Sales Managers,6100.0,0.5,158382.05674729656,153698.74264260152
Washington,WA,Sales Managers,9260.0,0.9,148275.7037241126,141975.47871607658
West Virginia,WV,Sales Managers,910.0,0.43,116247.81023104128,104326.65293126054
Wisconsin,WI,Sales Managers,5060.0,0.57,143271.87804642893,135226.6275295403
Wyoming,WY,Sales Managers,140.0,0.17,124001.8377124855,109245.444004463
Alabama,AL,Public Relations Managers,370.0,0.46,114898.05874811378,107114.89805874812
Alaska,AK,Public Relations Managers,260.0,2.08,103313.89614990569,95634.77245090436
Arizona,AZ,Public Relations Managers,970.0,0.8,118371.39814518046,103048.97592043092
Arkansas,AR,Public Relations Managers,260.0,0.52,148258.70646766172,137973.05606797474
California,CA,Public Relations Managers,7490.0,1.07,127659.95509718507,114636.34981260677
Colorado,CO,Public Relations Managers,820.0,0.74,147152.19058528866,127697.57982312226
Connecticut,CT,Public Relations Managers,900.0,1.34,125249.74903267936,115815.32703722114
Delaware,DE,Public Relations Managers,130.0,0.72,152717.63055785905,134842.3886892513
District of Columbia,DC,Public Relations Managers,5900.0,20.99,167932.3453550341,147495.7536105544
Florida,FL,Public Relations Managers,3020.0,0.83,106684.412895593,97801.43941634624
Georgia,GA,Public Relations Managers,1630.0,0.88,126378.10072663492,107564.93777666414
Hawaii,HI,Public Relations Managers,250.0,1.06,101883.82629584815,90994.19749706342
Idaho,ID,Public Relations Managers,150.0,0.46,131657.5139470014,107489.97559274755
Illinois,IL,Public Relations Managers,2890.0,1.21,128988.67984065003,118191.1410878397
Indiana,IN,Public Relations Managers,770.0,0.61,116816.73586024695,106378.39003612445
Iowa,IA,Public Relations Managers,530.0,0.83,122789.38906752413,111948.46373704895
Kansas,KS,Public Relations Managers,220.0,0.39,119672.65267615214,108241.82454446725
Kentucky,KY,Public Relations Managers,350.0,0.44,116287.41977469594,106525.73941923612
Louisiana,LA,Public Relations Managers,210.0,0.28,115495.85871422937,88774.70528945178
Maine,ME,Public Relations Managers,260.0,1.02,118337.53407746514,102371.27719767502
Maryland,MD,Public Relations Managers,1470.0,1.36,125302.42979392411,116264.83906498592
Massachusetts,MA,Public Relations Managers,3060.0,2.12,140443.90221012622,120275.9138473089
Michigan,MI,Public Relations Managers,1110.0,0.65,133438.72343585882,127168.36599365537
Minnesota,MN,Public Relations Managers,1390.0,1.2,135598.3865559879,128618.31076069619
Mississippi,MS,Public Relations Managers,180.0,0.39,96557.7764690939,88647.93709079572
Missouri,MO,Public Relations Managers,970.0,0.84,127665.12355741017,111951.48986112015
Montana,MT,Public Relations Managers,70.0,0.37,101739.70972075094,91736.10580230871
Nebraska,NE,Public Relations Managers,420.0,1.03,108532.87702586346,103203.23484212706
Nevada,NV,Public Relations Managers,250.0,0.46,112650.8483091383,107072.20832504737
New Hampshire,NH,Public Relations Managers,360.0,1.32,124017.16905667738,116749.58540630182
New Jersey,NJ,Public Relations Managers,1570.0,0.96,144281.7990999001,131916.88283119
New Mexico,NM,Public Relations Managers,160.0,0.47,124339.59535964941,109969.1903856207
New York,NY,Public Relations Managers,5450.0,1.48,146770.89421390998,137794.05318527177
North Carolina,NC,Public Relations Managers,1150.0,0.61,130099.67485741698,109354.51201961514
North Dakota,ND,Public Relations Managers,60.0,0.37,125352.62285544934,109776.84598750866
Ohio,OH,Public Relations Managers,1020.0,0.46,134719.17282254837,129138.3207692058
Oklahoma,OK,Public Relations Managers,350.0,0.52,106382.03591487663,86995.53556591964
Oregon,OR,Public Relations Managers,910.0,1.17,101211.27416724902,95465.4864508114
Pennsylvania,PA,Public Relations Managers,1370.0,0.58,129105.22875138788,120212.51206275747
Rhode Island,RI,Public Relations Managers,140.0,0.7,155882.95798516893,148212.72885789015
South Carolina,SC,Public Relations Managers,450.0,0.51,98470.53675301251,84083.12253850342
Tennessee,TN,Public Relations Managers,490.0,0.38,115492.98875118322,104497.32537917978
Texas,TX,Public Relations Managers,4650.0,0.9,124748.73606627277,105205.98566526569
Utah,UT,Public Relations Managers,590.0,0.9,108444.68876860621,100811.90798376185
Vermont,VT,Public Relations Managers,320.0,2.65,82100.14190147983,62162.983985404426
Virginia,VA,Public Relations Managers,,,166086.54842683667,159095.7977277616
Washington,WA,Public Relations Managers,1290.0,0.95,134196.6294714607,118446.0669513707
West Virginia,WV,Public Relations Managers,100.0,0.35,113515.419278781,91457.9729625508
Wisconsin,WI,Public Relations Managers,480.0,0.41,117947.01490138946,106987.90534243202
Alabama,AL,Fundraising Managers,160.0,0.49,88916.37073259284,84729.80179035387
Alaska,AK,Fundraising Managers,140.0,2.91,75862.4651710568,75709.265695765
Arizona,AZ,Fundraising Managers,310.0,0.64,114452.9109500522,101839.3110079507
Arkansas,AR,Fundraising Managers,30.0,0.16,105651.51769243671,98060.26049527642
California,CA,Fundraising Managers,2230.0,0.82,117149.83407425959,101907.92239505533
Colorado,CO,Fundraising Managers,,,125435.64154588434,122018.46440602279
Connecticut,CT,Fundraising Managers,630.0,2.42,112160.4631443525,97063.43869087649
Delaware,DE,Fundraising Managers,70.0,0.94,120243.25071408825,122710.56645883882
District of Columbia,DC,Fundraising Managers,670.0,6.16,135794.59158271248,135605.8631629086
Florida,FL,Fundraising Managers,710.0,0.5,110992.80291826875,96904.26895395838
Georgia,GA,Fundraising Managers,690.0,0.96,96112.0855257663,96477.49102146496
Hawaii,HI,Fundraising Managers,110.0,1.23,97432.5911664179,84025.89488372914
Idaho,ID,Fundraising Managers,50.0,0.37,77013.59832635985,68122.3849372385
Illinois,IL,Fundraising Managers,1540.0,1.66,102236.4217252396,93815.327574646
Indiana,IN,Fundraising Managers,360.0,0.74,126812.9616649593,110530.0048525368
Iowa,IA,Fundraising Managers,360.0,1.48,112752.32225794927,89753.03679885675
Kansas,KS,Fundraising Managers,130.0,0.59,125267.39581162171,120374.73808923067
Kentucky,KY,Fundraising Managers,190.0,0.63,110082.58157174275,90794.84762802388
Maine,ME,Fundraising Managers,170.0,1.74,106661.17998045367,100992.74728666221
Maryland,MD,Fundraising Managers,540.0,1.3,105306.76030614838,93802.66044077084
Massachusetts,MA,Fundraising Managers,1250.0,2.23,139036.1784993665,119562.66716719065
Michigan,MI,Fundraising Managers,,,119200.44985305508,109503.14578846296
Minnesota,MN,Fundraising Managers,570.0,1.27,104660.49602227123,91157.55463661949
Mississippi,MS,Fundraising Managers,40.0,0.2,87804.99070449533,88636.38988002448
Missouri,MO,Fundraising Managers,260.0,0.58,118232.59655299819,103170.98085240487
Montana,MT,Fundraising Managers,80.0,1.0,103519.82701191478,88700.07753885134
Nebraska,NE,Fundraising Managers,320.0,2.02,113437.45572255344,107410.27345750999
Nevada,NV,Fundraising Managers,80.0,0.4,90796.81399997906,80769.9151167537
New Hampshire,NH,Fundraising Managers,180.0,1.76,104623.93912788996,95980.8799141547
New Jersey,NJ,Fundraising Managers,490.0,0.78,142906.90107150385,116463.02899201642
New Mexico,NM,Fundraising Managers,60.0,0.44,99981.0915724026,85243.64065089481
New York,NY,Fundraising Managers,1980.0,1.39,157291.05786090007,148579.0473407364
North Carolina,NC,Fundraising Managers,900.0,1.24,107147.8066201162,84142.63632002557
Ohio,OH,Fundraising Managers,670.0,0.78,118679.63097156578,105938.84857071782
Oklahoma,OK,Fundraising Managers,100.0,0.37,103878.40786981133,104897.58388815651
Oregon,OR,Fundraising Managers,720.0,2.4,82624.8155912726,74704.94603618294
Pennsylvania,PA,Fundraising Managers,840.0,0.91,120274.77145614345,110188.74972761517
Rhode Island,RI,Fundraising Managers,100.0,1.37,152953.968829286,126769.39353271357
South Carolina,SC,Fundraising Managers,50.0,0.15,102974.60856200571,101384.30832612896
Tennessee,TN,Fundraising Managers,180.0,0.36,97695.20329319568,85863.0329979968
Texas,TX,Fundraising Managers,2190.0,1.09,110931.7577308075,94911.77844104689
Utah,UT,Fundraising Managers,120.0,0.47,96276.64073071719,81581.95196211096
Vermont,VT,Fundraising Managers,120.0,2.58,101348.06405838233,96229.47496452463
Virginia,VA,Fundraising Managers,400.0,0.65,125021.99886583624,101605.428342361
Washington,WA,Fundraising Managers,660.0,1.25,123589.10777425724,110281.48964503835
West Virginia,WV,Fundraising Managers,190.0,1.78,62393.26597842733,53182.464220001544
Wisconsin,WI,Fundraising Managers,310.0,0.68,114583.22174253056,106045.18624058622
Alabama,AL,Administrative Services Managers,410.0,0.13,140800.32675660038,131825.86596171957
Alaska,AK,Administrative Services Managers,860.0,1.83,93566.5795344651,78045.5576939649
Arizona,AZ,Administrative Services Managers,4750.0,1.03,104548.13329059874,96173.53005035101
Arkansas,AR,Administrative Services Managers,1230.0,0.65,108178.21007322936,105047.7947341942
California,CA,Administrative Services Managers,33040.0,1.25,103124.41299855988,89662.51330536598
Colorado,CO,Administrative Services Managers,1530.0,0.37,127095.69066780573,122018.46440602279
Connecticut,CT,Administrative Services Managers,2130.0,0.85,123446.68284553084,115883.55116322136
Delaware,DE,Administrative Services Managers,610.0,0.87,148960.34890506463,134146.2166118943
District of Columbia,DC,Administrative Services Managers,770.0,0.73,113830.19834458214,105598.04441408812
Florida,FL,Administrative Services Managers,10980.0,0.8,96657.79355220348,80715.76456669623
Georgia,GA,Administrative Services Managers,8690.0,1.24,114841.72721957737,102532.78209304267
Hawaii,HI,Administrative Services Managers,1440.0,1.65,93078.50601005061,87152.35765320993
Idaho,ID,Administrative Services Managers,530.0,0.44,115422.33263598327,106705.45676429567
Illinois,IL,Administrative Services Managers,14460.0,1.61,108330.37510353804,97956.84928805269
Indiana,IN,Administrative Services Managers,4940.0,1.04,107952.76864182885,99045.66776298053
Iowa,IA,Administrative Services Managers,970.0,0.41,114884.78027867095,108331.1003929975
Kansas,KS,Administrative Services Managers,1020.0,0.48,120747.72096492864,108647.71767390327
Kentucky,KY,Administrative Services Managers,2370.0,0.81,106929.6710201517,93958.97850186258
Louisiana,LA,Administrative Services Managers,2170.0,0.76,99982.47074806082,85225.03177176915
Maine,ME,Administrative Services Managers,990.0,1.05,88781.44128388457,79913.58469214546
Maryland,MD,Administrative Services Managers,4520.0,1.11,110390.4050911761,96513.93765945229
Massachusetts,MA,Administrative Services Managers,9730.0,1.8,130223.82807001079,118605.41504387405
Michigan,MI,Administrative Services Managers,5570.0,0.86,110373.14462139136,108622.5372136696
Mississippi,MS,Administrative Services Managers,2470.0,1.41,101396.0577822427,89213.7504185864
Missouri,MO,Administrative Services Managers,2780.0,0.64,116754.68909608571,106420.2038642933
Montana,MT,Administrative Services Managers,240.0,0.32,105933.36027171362,106675.98589011325
Nebraska,NE,Administrative Services Managers,2270.0,1.48,104968.88317293544,102581.988207213
Nevada,NV,Administrative Services Managers,980.0,0.48,93601.8337293156,83533.06887998074
New Hampshire,NH,Administrative Services Managers,630.0,0.62,108008.97473417225,99609.79416642278
New Jersey,NJ,Administrative Services Managers,10780.0,1.76,129652.88407776422,116508.8589262963
New Mexico,NM,Administrative Services Managers,1590.0,1.29,114896.50416541538,105153.10265051664
New York,NY,Administrative Services Managers,11330.0,0.82,132241.7445938048,116708.06545879602
North Carolina,NC,Administrative Services Managers,5030.0,0.71,122509.46111614519,107201.10868290601
North Dakota,ND,Administrative Services Managers,190.0,0.31,126527.11765803542,112422.20344006234
Ohio,OH,Administrative Services Managers,9120.0,1.1,103645.94036275538,86816.85936469138
Oklahoma,OK,Administrative Services Managers,4590.0,1.85,113327.94203990295,104476.61988057914
Oregon,OR,Administrative Services Managers,3730.0,1.28,99386.59833838031,95902.24396304062
Pennsylvania,PA,Administrative Services Managers,3770.0,0.42,117255.19087692356,103495.86493862262
Rhode Island,RI,Administrative Services Managers,420.0,0.58,138495.14610659954,128454.29699362285
South Carolina,SC,Administrative Services Managers,4820.0,1.46,116988.46231842294,105525.49283297578
South Dakota,SD,Administrative Services Managers,310.0,0.46,94068.5768799849,85893.04136576924
Tennessee,TN,Administrative Services Managers,8550.0,1.79,133907.1477315253,131793.86708345258
Texas,TX,Administrative Services Managers,19270.0,0.99,107744.005197864,100840.59206919657
Utah,UT,Administrative Services Managers,2070.0,0.83,100209.3200270636,84753.46752368065
Vermont,VT,Administrative Services Managers,1180.0,2.6,72096.08757348469,61453.47658625583
Virginia,VA,Administrative Services Managers,2500.0,0.42,110805.8428987661,97420.75519662097
Washington,WA,Administrative Services Managers,1840.0,0.36,124516.6919226707,116976.62671626026
West Virginia,WV,Administrative Services Managers,1340.0,1.27,87833.14786862487,80748.76326256293
Wisconsin,WI,Administrative Services Managers,3970.0,0.9,117647.05882352941,109387.55396531224
Wyoming,WY,Administrative Services Managers,130.0,0.32,110930.01378284364,103240.06213218402
Alabama,AL,Facilities Managers,660.0,0.48,131247.2344818979,115851.0988325259
Alaska,AK,Facilities Managers,480.0,2.25,94428.32658298146,94610.25095989047
Arizona,AZ,Facilities Managers,2390.0,1.15,96338.95431188677,92141.31367541691
Arkansas,AR,Facilities Managers,480.0,0.56,106389.40130806642,105226.6756107105
California,CA,Facilities Managers,14280.0,1.2,98025.88620445986,89125.82627440809
